"timestamp","pair","EUR/USD"
2026-01-20 09:00:51,EUR/USD,$1.171684
2026-01-20 08:06:51,EUR/USD,$1.172859
2026-01-20 07:52:51,EUR/USD,$1.174117
2026-01-20 06:52:51,EUR/USD,$1.172874
2026-01-20 06:24:51,EUR/USD,$1.174349
2026-01-20 04:48:51,EUR/USD,$1.173021
2026-01-20 04:18:51,EUR/USD,$1.171823
2026-01-20 03:40:51,EUR/USD,$1.173013
2026-01-20 02:54:51,EUR/USD,$1.171704
2026-01-20 02:34:51,EUR/USD,$1.170422
2026-01-20 01:40:51,EUR/USD,$1.168934
2026-01-20 01:26:51,EUR/USD,$1.167696
2026-01-19 22:58:51,EUR/USD,$1.166418
2026-01-19 21:28:51,EUR/USD,$1.165218
2026-01-19 14:48:51,EUR/USD,$1.164000
2026-01-19 10:14:51,EUR/USD,$1.163922
2026-01-19 04:20:51,EUR/USD,$1.162632
2026-01-19 03:20:51,EUR/USD,$1.161455
2026-01-18 22:28:51,EUR/USD,$1.162653
2026-01-18 20:24:51,EUR/USD,$1.161370
2026-01-18 18:36:51,EUR/USD,$1.162684
2026-01-18 17:36:51,EUR/USD,$1.161144
2026-01-18 17:08:51,EUR/USD,$1.159868
2026-01-18 16:22:51,EUR/USD,$1.157917
2026-01-18 14:48:51,EUR/USD,$1.159205
2026-01-18 13:30:51,EUR/USD,$1.159582
2026-01-17 14:48:51,EUR/USD,$1.158337
2026-01-17 13:08:51,EUR/USD,$1.158442
2026-01-16 14:48:51,EUR/USD,$1.159644
2026-01-16 14:36:51,EUR/USD,$1.159789
2026-01-16 12:16:51,EUR/USD,$1.158618
2026-01-16 10:10:51,EUR/USD,$1.159803
2026-01-16 09:44:51,EUR/USD,$1.158610
2026-01-16 09:26:51,EUR/USD,$1.160485
2026-01-16 09:00:51,EUR/USD,$1.161703
2026-01-16 07:22:51,EUR/USD,$1.160533
2026-01-16 05:18:51,EUR/USD,$1.161864
2026-01-15 14:48:51,EUR/USD,$1.160391
2026-01-15 07:40:51,EUR/USD,$1.160464
2026-01-15 07:00:51,EUR/USD,$1.161655
2026-01-15 02:32:51,EUR/USD,$1.162842
2026-01-15 01:32:51,EUR/USD,$1.161585
2026-01-14 19:26:51,EUR/USD,$1.162762
2026-01-14 14:48:51,EUR/USD,$1.164174
2026-01-14 12:48:51,EUR/USD,$1.163518
2026-01-13 14:50:51,EUR/USD,$1.164781
2026-01-13 11:44:11,EUR/USD,$1.164736
2026-01-13 10:22:11,EUR/USD,$1.163564
2026-01-13 09:36:11,EUR/USD,$1.164374
2026-01-13 09:14:11,EUR/USD,$1.165608
2026-01-13 07:36:11,EUR/USD,$1.166860
2026-01-13 06:58:11,EUR/USD,$1.165660
2026-01-13 03:24:11,EUR/USD,$1.166856
2026-01-13 00:14:11,EUR/USD,$1.165637
2026-01-12 22:40:11,EUR/USD,$1.167130
2026-01-12 21:36:11,EUR/USD,$1.165914
2026-01-12 21:34:11,EUR/USD,$1.157903
2026-01-12 14:56:11,EUR/USD,$1.166539
2026-01-12 10:22:11,EUR/USD,$1.167743
2026-01-12 08:32:11,EUR/USD,$1.167597
2026-01-12 06:36:11,EUR/USD,$1.168871
2026-01-12 06:02:11,EUR/USD,$1.167584
2026-01-12 02:52:11,EUR/USD,$1.168774
2026-01-11 23:48:11,EUR/USD,$1.167594
2026-01-11 18:58:11,EUR/USD,$1.166396
2026-01-11 18:40:11,EUR/USD,$1.165195
2026-01-11 18:38:11,EUR/USD,$1.162565
2026-01-11 18:36:11,EUR/USD,$1.164651
2026-01-11 18:10:11,EUR/USD,$1.163231
2026-01-11 18:06:11,EUR/USD,$1.162053
2026-01-11 10:22:11,EUR/USD,$1.163224
2026-01-11 03:42:11,EUR/USD,$1.163579
2026-01-10 10:22:11,EUR/USD,$1.162393
2026-01-09 10:22:11,EUR/USD,$1.163350
2026-01-09 09:40:11,EUR/USD,$1.163518
2026-01-09 09:14:11,EUR/USD,$1.162171
2026-01-09 08:44:11,EUR/USD,$1.163530
2026-01-08 19:48:11,EUR/USD,$1.164728
2026-01-08 16:04:11,EUR/USD,$1.165969
2026-01-08 15:04:11,EUR/USD,$1.164725
2026-01-08 15:02:11,EUR/USD,$1.167128
2026-01-08 11:34:11,EUR/USD,$1.164510
2026-01-08 10:22:11,EUR/USD,$1.165773
2026-01-08 07:52:11,EUR/USD,$1.165921
2026-01-08 06:06:11,EUR/USD,$1.167163
2026-01-08 04:10:11,EUR/USD,$1.168387
2026-01-08 02:38:11,EUR/USD,$1.167032
2026-01-08 00:16:11,EUR/USD,$1.168256
2026-01-07 20:22:11,EUR/USD,$1.166929
2026-01-07 10:22:11,EUR/USD,$1.168147
2026-01-07 09:20:11,EUR/USD,$1.168244
2026-01-07 08:52:11,EUR/USD,$1.169653
2026-01-07 04:12:11,EUR/USD,$1.168379
2026-01-07 02:16:11,EUR/USD,$1.167180
2026-01-06 23:10:11,EUR/USD,$1.168576
2026-01-06 20:16:11,EUR/USD,$1.169842
2026-01-06 13:06:11,EUR/USD,$1.168670
2026-01-06 12:02:11,EUR/USD,$1.169869
2026-01-06 10:22:11,EUR/USD,$1.168678
2026-01-06 09:28:11,EUR/USD,$1.168500
2026-01-06 08:32:11,EUR/USD,$1.169732
2026-01-06 07:38:11,EUR/USD,$1.170956
2026-01-06 06:32:12,EUR/USD,$1.169384
2026-01-06 06:12:11,EUR/USD,$1.170582
2026-01-06 05:18:11,EUR/USD,$1.169408
2026-01-06 03:18:11,EUR/USD,$1.170818
2026-01-05 20:54:11,EUR/USD,$1.172732
2026-01-05 19:48:11,EUR/USD,$1.171419
2026-01-05 19:46:11,EUR/USD,$1.170158
2026-01-05 18:20:11,EUR/USD,$1.171334
2026-01-05 18:18:11,EUR/USD,$1.169965
2026-01-05 11:24:11,EUR/USD,$1.171300
2026-01-05 10:22:11,EUR/USD,$1.169735
2026-01-05 10:08:11,EUR/USD,$1.169805
2026-01-05 09:08:11,EUR/USD,$1.168508
2026-01-05 08:12:11,EUR/USD,$1.167049
2026-01-05 07:12:11,EUR/USD,$1.165879
2026-01-05 02:56:11,EUR/USD,$1.167504
2026-01-05 00:48:11,EUR/USD,$1.168769
2026-01-04 21:24:11,EUR/USD,$1.167567
2026-01-04 20:38:11,EUR/USD,$1.168754
2026-01-04 17:08:11,EUR/USD,$1.169928
2026-01-04 10:22:11,EUR/USD,$1.171132
2026-01-04 10:14:11,EUR/USD,$1.171193
2026-01-04 04:32:11,EUR/USD,$1.169964
2026-01-03 10:22:11,EUR/USD,$1.171203
2026-01-03 00:30:11,EUR/USD,$1.170947
2026-01-02 12:30:11,EUR/USD,$1.172132
2026-01-02 10:22:11,EUR/USD,$1.173579
2026-01-02 09:58:11,EUR/USD,$1.174263
2026-01-02 08:54:11,EUR/USD,$1.172793
2026-01-02 04:24:11,EUR/USD,$1.171537
2026-01-02 02:22:11,EUR/USD,$1.172800
2026-01-02 00:32:11,EUR/USD,$1.174210
2026-01-01 22:38:11,EUR/USD,$1.175554
2026-01-01 20:24:11,EUR/USD,$1.176849
2026-01-01 18:16:11,EUR/USD,$1.175350
2026-01-01 11:18:11,EUR/USD,$1.174140
2026-01-01 10:58:11,EUR/USD,$1.175584
2026-01-01 10:54:11,EUR/USD,$1.174339
2026-01-01 10:52:11,EUR/USD,$1.175538
2026-01-01 10:50:11,EUR/USD,$1.174067
2026-01-01 10:42:11,EUR/USD,$1.175249
2026-01-01 10:38:11,EUR/USD,$1.174055
2026-01-01 10:28:11,EUR/USD,$1.175360
2026-01-01 10:22:11,EUR/USD,$1.174039
2026-01-01 08:32:11,EUR/USD,$1.174093
2026-01-01 08:20:11,EUR/USD,$1.175402
2026-01-01 08:18:11,EUR/USD,$1.177120
2026-01-01 06:40:11,EUR/USD,$1.174988
2026-01-01 06:36:11,EUR/USD,$1.177075
2026-01-01 06:20:11,EUR/USD,$1.174681
2026-01-01 06:18:11,EUR/USD,$1.177704
2026-01-01 01:32:11,EUR/USD,$1.175107
2026-01-01 01:28:11,EUR/USD,$1.177123
2025-12-31 21:22:11,EUR/USD,$1.175633
2025-12-31 21:16:11,EUR/USD,$1.177171
2025-12-31 21:14:11,EUR/USD,$1.175624
2025-12-31 21:08:11,EUR/USD,$1.177173
2025-12-31 20:04:11,EUR/USD,$1.175814
2025-12-31 19:42:11,EUR/USD,$1.177535
2025-12-31 19:02:11,EUR/USD,$1.176258
2025-12-31 17:24:11,EUR/USD,$1.174649
2025-12-31 17:08:11,EUR/USD,$1.175872
2025-12-31 16:56:11,EUR/USD,$1.177132
2025-12-31 16:48:11,EUR/USD,$1.175711
2025-12-31 16:44:11,EUR/USD,$1.179484
2025-12-31 14:54:11,EUR/USD,$1.174892
2025-12-31 14:52:11,EUR/USD,$1.176390
2025-12-31 11:26:11,EUR/USD,$1.173979
2025-12-31 11:24:11,EUR/USD,$1.175231
2025-12-31 10:48:11,EUR/USD,$1.173404
2025-12-31 10:22:11,EUR/USD,$1.174686
2025-12-31 09:34:11,EUR/USD,$1.174174
2025-12-31 09:24:11,EUR/USD,$1.172859
2025-12-31 09:22:11,EUR/USD,$1.175349
2025-12-31 09:04:11,EUR/USD,$1.173334
2025-12-31 07:52:11,EUR/USD,$1.174580
2025-12-31 07:48:11,EUR/USD,$1.176182
2025-12-31 07:36:11,EUR/USD,$1.174752
2025-12-31 07:16:11,EUR/USD,$1.175999
2025-12-31 05:40:11,EUR/USD,$1.174784
2025-12-30 23:00:11,EUR/USD,$1.173426
2025-12-30 14:10:11,EUR/USD,$1.174601
2025-12-30 10:22:11,EUR/USD,$1.175795
2025-12-30 09:38:11,EUR/USD,$1.174782
2025-12-30 05:58:11,EUR/USD,$1.176171
2025-12-29 14:12:11,EUR/USD,$1.177519
2025-12-29 13:44:11,EUR/USD,$1.176329
2025-12-29 11:58:11,EUR/USD,$1.175096
2025-12-29 10:22:11,EUR/USD,$1.176320
2025-12-29 10:02:11,EUR/USD,$1.176927
2025-12-29 09:12:11,EUR/USD,$1.178109
2025-12-29 09:06:11,EUR/USD,$1.179373
2025-12-29 08:12:11,EUR/USD,$1.177874
2025-12-29 06:18:11,EUR/USD,$1.176032
2025-12-29 05:10:11,EUR/USD,$1.177286
2025-12-29 04:06:11,EUR/USD,$1.178521
2025-12-29 04:04:11,EUR/USD,$1.179775
2025-12-29 04:02:11,EUR/USD,$1.178397
2025-12-29 03:56:11,EUR/USD,$1.180489
2025-12-29 01:36:11,EUR/USD,$1.179195
2025-12-29 00:24:11,EUR/USD,$1.177944
2025-12-29 00:20:11,EUR/USD,$1.176435
2025-12-29 00:06:11,EUR/USD,$1.178109
2025-12-28 23:58:11,EUR/USD,$1.176167
2025-12-28 23:52:11,EUR/USD,$1.177852
2025-12-28 23:44:11,EUR/USD,$1.176646
2025-12-28 23:38:11,EUR/USD,$1.178042
2025-12-28 23:30:11,EUR/USD,$1.176699
2025-12-28 22:56:11,EUR/USD,$1.177990
2025-12-28 22:52:11,EUR/USD,$1.179292
2025-12-28 22:50:11,EUR/USD,$1.177182
2025-12-28 22:48:11,EUR/USD,$1.179267
2025-12-28 22:34:11,EUR/USD,$1.177410
2025-12-28 18:42:12,EUR/USD,$1.178873
2025-12-28 16:10:11,EUR/USD,$1.177631
2025-12-28 10:22:11,EUR/USD,$1.178828
2025-12-28 07:26:11,EUR/USD,$1.179234
2025-12-28 07:20:11,EUR/USD,$1.180529
2025-12-28 05:12:11,EUR/USD,$1.178866
2025-12-27 10:22:11,EUR/USD,$1.177504
2025-12-27 03:54:11,EUR/USD,$1.177082
2025-12-27 03:50:11,EUR/USD,$1.178624
2025-12-27 02:50:11,EUR/USD,$1.176975
2025-12-27 02:46:11,EUR/USD,$1.178461
2025-12-26 10:22:11,EUR/USD,$1.176985
2025-12-26 10:14:11,EUR/USD,$1.177193
2025-12-26 08:52:11,EUR/USD,$1.178419
2025-12-26 07:46:11,EUR/USD,$1.179628
2025-12-26 00:50:11,EUR/USD,$1.178242
2025-12-25 23:56:11,EUR/USD,$1.179606
2025-12-25 22:22:11,EUR/USD,$1.178304
2025-12-25 20:46:11,EUR/USD,$1.179688
2025-12-25 10:22:11,EUR/USD,$1.178334
2025-12-25 04:36:11,EUR/USD,$1.178818
2025-12-24 10:22:11,EUR/USD,$1.177628
2025-12-24 08:58:11,EUR/USD,$1.177777
2025-12-24 05:56:11,EUR/USD,$1.179088
2025-12-24 05:22:11,EUR/USD,$1.180318
2025-12-24 02:50:11,EUR/USD,$1.179052
2025-12-24 02:22:11,EUR/USD,$1.177805
2025-12-24 01:34:11,EUR/USD,$1.179045
2025-12-24 00:10:11,EUR/USD,$1.180232
2025-12-23 21:42:11,EUR/USD,$1.178926
2025-12-23 19:36:11,EUR/USD,$1.180126
2025-12-23 14:36:11,EUR/USD,$1.178935
2025-12-23 10:22:11,EUR/USD,$1.177753
2025-12-23 08:26:11,EUR/USD,$1.177128
2025-12-23 07:34:12,EUR/USD,$1.178344
2025-12-23 04:56:11,EUR/USD,$1.179664
2025-12-23 03:16:11,EUR/USD,$1.178481
2025-12-22 19:44:11,EUR/USD,$1.177239
2025-12-22 11:36:11,EUR/USD,$1.176045
2025-12-22 10:56:11,EUR/USD,$1.174800
2025-12-22 10:22:11,EUR/USD,$1.176069
2025-12-22 09:56:11,EUR/USD,$1.176394
2025-12-22 07:58:11,EUR/USD,$1.175084
2025-12-22 04:22:11,EUR/USD,$1.173896
2025-12-22 01:52:11,EUR/USD,$1.172634
2025-12-21 10:22:11,EUR/USD,$1.171336
2025-12-21 03:04:11,EUR/USD,$1.170795
2025-12-21 03:00:11,EUR/USD,$1.172126
2025-12-20 22:54:11,EUR/USD,$1.170746
2025-12-20 22:52:11,EUR/USD,$1.172367
2025-12-20 16:06:11,EUR/USD,$1.170991
2025-12-20 16:04:11,EUR/USD,$1.172402
2025-12-20 12:10:11,EUR/USD,$1.170889
2025-12-20 12:08:11,EUR/USD,$1.172396
2025-12-20 10:22:11,EUR/USD,$1.171140
2025-12-20 06:32:11,EUR/USD,$1.170854
2025-12-20 06:28:11,EUR/USD,$1.172271
2025-12-20 05:44:11,EUR/USD,$1.170738
2025-12-20 05:30:11,EUR/USD,$1.171918
2025-12-20 05:28:11,EUR/USD,$1.170710
2025-12-20 05:22:11,EUR/USD,$1.171899
2025-12-20 05:20:11,EUR/USD,$1.170715
2025-12-20 05:18:11,EUR/USD,$1.172479
2025-12-20 04:48:11,EUR/USD,$1.170513
2025-12-20 04:24:11,EUR/USD,$1.171874
2025-12-20 03:36:11,EUR/USD,$1.170556
2025-12-20 03:04:11,EUR/USD,$1.171861
2025-12-20 02:44:11,EUR/USD,$1.170662
2025-12-20 02:42:11,EUR/USD,$1.172414
2025-12-20 01:54:11,EUR/USD,$1.171057
2025-12-20 01:48:11,EUR/USD,$1.172536
2025-12-20 00:28:11,EUR/USD,$1.171262
2025-12-19 23:44:11,EUR/USD,$1.172495
2025-12-19 19:56:11,EUR/USD,$1.171115
2025-12-19 19:46:11,EUR/USD,$1.172784
2025-12-19 16:24:11,EUR/USD,$1.170963
2025-12-19 10:22:11,EUR/USD,$1.172139
2025-12-19 08:06:11,EUR/USD,$1.172672
2025-12-19 05:14:11,EUR/USD,$1.171294
2025-12-19 05:08:11,EUR/USD,$1.172540
2025-12-19 03:44:11,EUR/USD,$1.170915
2025-12-19 02:42:11,EUR/USD,$1.172173
2025-12-19 02:12:11,EUR/USD,$1.170881
2025-12-19 02:10:11,EUR/USD,$1.172740
2025-12-19 02:02:11,EUR/USD,$1.170515
2025-12-18 22:26:11,EUR/USD,$1.171719
2025-12-18 17:28:11,EUR/USD,$1.172988
2025-12-18 17:26:11,EUR/USD,$1.174243
2025-12-18 17:00:11,EUR/USD,$1.172378
2025-12-18 16:58:11,EUR/USD,$1.173857
2025-12-18 14:04:11,EUR/USD,$1.172321
2025-12-18 14:02:11,EUR/USD,$1.174168
2025-12-18 13:58:11,EUR/USD,$1.172285
2025-12-18 13:54:11,EUR/USD,$1.174103
2025-12-18 11:22:11,EUR/USD,$1.172247
2025-12-18 10:52:11,EUR/USD,$1.173442
2025-12-18 10:22:11,EUR/USD,$1.174706
2025-12-18 10:08:11,EUR/USD,$1.174126
2025-12-18 09:38:11,EUR/USD,$1.172567
2025-12-18 08:46:11,EUR/USD,$1.173749
2025-12-18 07:54:11,EUR/USD,$1.175145
2025-12-18 07:20:11,EUR/USD,$1.173439
2025-12-18 06:10:11,EUR/USD,$1.172073
2025-12-18 05:08:11,EUR/USD,$1.173321
2025-12-18 03:22:11,EUR/USD,$1.172104
2025-12-18 02:12:11,EUR/USD,$1.173518
2025-12-18 00:52:11,EUR/USD,$1.174705
2025-12-18 00:46:11,EUR/USD,$1.175929
2025-12-18 00:42:11,EUR/USD,$1.174457
2025-12-18 00:40:11,EUR/USD,$1.175646
2025-12-17 20:06:11,EUR/USD,$1.174327
2025-12-17 20:04:11,EUR/USD,$1.175751
2025-12-17 19:56:11,EUR/USD,$1.174515
2025-12-17 19:48:11,EUR/USD,$1.175815
2025-12-17 19:40:11,EUR/USD,$1.174079
2025-12-17 19:32:11,EUR/USD,$1.175526
2025-12-17 18:48:11,EUR/USD,$1.174250
2025-12-17 18:14:12,EUR/USD,$1.175588
2025-12-17 16:30:11,EUR/USD,$1.174268
2025-12-17 16:28:11,EUR/USD,$1.175509
2025-12-17 13:38:11,EUR/USD,$1.174201
2025-12-17 13:06:11,EUR/USD,$1.175515
2025-12-17 13:04:11,EUR/USD,$1.174212
2025-12-17 10:22:11,EUR/USD,$1.175414
2025-12-17 09:38:11,EUR/USD,$1.175569
2025-12-17 09:08:11,EUR/USD,$1.174252
2025-12-17 09:06:11,EUR/USD,$1.176210
2025-12-17 08:54:11,EUR/USD,$1.174196
2025-12-17 07:58:11,EUR/USD,$1.172965
2025-12-17 07:54:11,EUR/USD,$1.174230
2025-12-17 07:32:11,EUR/USD,$1.172441
2025-12-17 07:28:11,EUR/USD,$1.174730
2025-12-17 07:04:11,EUR/USD,$1.173122
2025-12-17 06:48:11,EUR/USD,$1.171631
2025-12-17 06:24:11,EUR/USD,$1.172953
2025-12-17 05:44:11,EUR/USD,$1.171170
2025-12-17 05:00:11,EUR/USD,$1.172395
2025-12-17 04:56:11,EUR/USD,$1.174522
2025-12-17 04:14:11,EUR/USD,$1.171886
2025-12-17 04:08:11,EUR/USD,$1.173701
2025-12-17 03:54:11,EUR/USD,$1.171955
2025-12-17 03:50:11,EUR/USD,$1.173277
2025-12-17 03:38:11,EUR/USD,$1.171742
2025-12-17 03:36:11,EUR/USD,$1.173707
2025-12-17 03:30:11,EUR/USD,$1.171620
2025-12-17 03:24:12,EUR/USD,$1.173370
2025-12-17 01:00:11,EUR/USD,$1.171189
2025-12-17 00:52:11,EUR/USD,$1.172395
2025-12-17 00:50:11,EUR/USD,$1.171144
2025-12-16 23:34:11,EUR/USD,$1.172696
2025-12-16 21:26:11,EUR/USD,$1.173931
2025-12-16 21:22:11,EUR/USD,$1.175303
2025-12-16 21:12:11,EUR/USD,$1.174119
2025-12-16 20:58:11,EUR/USD,$1.175321
2025-12-16 20:54:11,EUR/USD,$1.174125
2025-12-16 20:46:11,EUR/USD,$1.175454
2025-12-16 20:42:11,EUR/USD,$1.174092
2025-12-16 20:38:11,EUR/USD,$1.175362
2025-12-16 20:36:11,EUR/USD,$1.174138
2025-12-16 20:18:11,EUR/USD,$1.175409
2025-12-16 20:14:11,EUR/USD,$1.174195
2025-12-16 13:44:11,EUR/USD,$1.175374
2025-12-16 13:30:11,EUR/USD,$1.174196
2025-12-16 12:18:11,EUR/USD,$1.175390
2025-12-16 10:22:11,EUR/USD,$1.176693
2025-12-16 10:00:11,EUR/USD,$1.176798
2025-12-16 09:22:11,EUR/USD,$1.178042
2025-12-16 09:00:11,EUR/USD,$1.179246
2025-12-16 08:36:11,EUR/USD,$1.178057
2025-12-16 08:00:11,EUR/USD,$1.176850
2025-12-16 07:52:11,EUR/USD,$1.175662
2025-12-16 07:46:11,EUR/USD,$1.176999
2025-12-16 07:36:11,EUR/USD,$1.178401
2025-12-16 06:58:11,EUR/USD,$1.177011
2025-12-15 14:16:11,EUR/USD,$1.175497
2025-12-15 12:34:11,EUR/USD,$1.173954
2025-12-15 10:40:11,EUR/USD,$1.175231
2025-12-15 10:22:11,EUR/USD,$1.176775
2025-12-15 09:32:11,EUR/USD,$1.175918
2025-12-15 09:02:11,EUR/USD,$1.177222
2025-12-15 08:44:11,EUR/USD,$1.175752
2025-12-15 08:04:11,EUR/USD,$1.174477
2025-12-15 06:52:11,EUR/USD,$1.175850
2025-12-15 03:58:11,EUR/USD,$1.174647
2025-12-14 10:42:11,EUR/USD,$1.173035
2025-12-14 10:40:11,EUR/USD,$1.174226
2025-12-14 10:22:11,EUR/USD,$1.173011
2025-12-13 10:22:11,EUR/USD,$1.173157
2025-12-12 10:22:11,EUR/USD,$1.173292
2025-12-12 08:48:11,EUR/USD,$1.173585
2025-12-12 04:24:11,EUR/USD,$1.172377
2025-12-11 14:02:11,EUR/USD,$1.173591
2025-12-11 10:22:11,EUR/USD,$1.174841
2025-12-11 09:36:11,EUR/USD,$1.174379
2025-12-11 07:52:11,EUR/USD,$1.173200
2025-12-11 06:46:11,EUR/USD,$1.171879
2025-12-11 05:06:11,EUR/USD,$1.170632
2025-12-11 01:40:11,EUR/USD,$1.169437
2025-12-10 22:28:11,EUR/USD,$1.168047
2025-12-10 17:10:12,EUR/USD,$1.169314
2025-12-10 14:08:11,EUR/USD,$1.168080
2025-12-10 13:58:11,EUR/USD,$1.166421
2025-12-10 13:46:11,EUR/USD,$1.164848
2025-12-10 13:12:11,EUR/USD,$1.166483
2025-12-10 11:56:11,EUR/USD,$1.165227
2025-12-10 10:22:11,EUR/USD,$1.163934
2025-12-10 09:08:11,EUR/USD,$1.164401
2025-12-10 04:04:11,EUR/USD,$1.163230
2025-12-10 01:56:11,EUR/USD,$1.164450
2025-12-09 10:22:11,EUR/USD,$1.163284
2025-12-09 09:32:11,EUR/USD,$1.163060
2025-12-09 09:10:11,EUR/USD,$1.161698
2025-12-09 06:14:11,EUR/USD,$1.163377
2025-12-09 04:16:11,EUR/USD,$1.164564
2025-12-09 03:44:11,EUR/USD,$1.165848
2025-12-09 03:30:11,EUR/USD,$1.164525
2025-12-08 12:00:11,EUR/USD,$1.163351
2025-12-08 10:22:11,EUR/USD,$1.161935
2025-12-08 09:20:11,EUR/USD,$1.162134
2025-12-08 08:56:11,EUR/USD,$1.163507
2025-12-08 02:32:11,EUR/USD,$1.164936
2025-12-08 00:02:11,EUR/USD,$1.166146
2025-12-07 15:44:11,EUR/USD,$1.164341
2025-12-07 10:22:11,EUR/USD,$1.163172
2025-12-06 10:22:11,EUR/USD,$1.163346
2025-12-06 00:44:11,EUR/USD,$1.162774
2025-12-05 12:14:11,EUR/USD,$1.163960
2025-12-05 10:22:11,EUR/USD,$1.162727
2025-12-05 10:12:11,EUR/USD,$1.163658
2025-12-05 03:28:11,EUR/USD,$1.164826
2025-12-05 01:14:11,EUR/USD,$1.166055
2025-12-04 14:24:11,EUR/USD,$1.164754
2025-12-04 10:24:11,EUR/USD,$1.165995
2025-12-04 09:48:18,EUR/USD,$11.669135B

